,model_name,step,dte,y_pred,y_obs
0,SES_alpha=0.2,0,2022-12-23,79.11677255,79.52999878
1,SES_alpha=0.2,0,2022-12-27,79.11677255,78.95999908
2,SES_alpha=0.2,0,2022-12-28,79.11677255,78.40000153
3,SES_alpha=0.2,0,2022-12-29,79.11677255,80.26000214
4,SES_alpha=0.2,0,2022-12-30,79.11677255,76.93000031
5,SES_alpha=0.2,0,2023-01-03,79.11677255,72.83999634
6,SES_alpha=0.2,0,2023-01-04,79.11677255,73.66999817
7,SES_alpha=0.2,0,2023-01-05,79.11677255,73.76999664
8,SES_alpha=0.2,0,2023-01-06,79.11677255,74.62999725
9,SES_alpha=0.2,0,2023-01-09,79.11677255,75.12000275
10,SES_alpha=0.2,0,2023-01-10,79.11677255,77.41000366
11,SES_alpha=0.2,0,2023-01-11,79.11677255,78.38999939
12,SES_alpha=0.2,0,2023-01-12,79.11677255,79.86000061
13,SES_alpha=0.2,0,2023-01-13,79.11677255,80.18000031
14,SES_alpha=0.2,0,2023-01-17,79.11677255,79.48000336
15,SES_alpha=0.2,0,2023-01-18,79.11677255,80.33000183
16,SES_alpha=0.2,0,2023-01-19,79.11677255,81.30999756
17,SES_alpha=0.2,0,2023-01-20,79.11677255,81.62000275
18,SES_alpha=0.2,0,2023-01-23,79.11677255,80.12999725
19,SES_alpha=0.2,0,2023-01-24,79.11677255,80.15000153
20,SES_alpha=0.2,0,2023-01-25,79.11677255,81.01000214
21,SES_alpha=0.2,0,2023-01-26,79.11677255,79.68000031
22,SES_alpha=0.2,0,2023-01-27,79.11677255,77.90000153
23,SES_alpha=0.2,0,2023-01-30,79.11677255,78.87000275
24,SES_alpha=0.2,0,2023-01-31,79.11677255,76.41000366
25,SES_alpha=0.2,0,2023-02-01,79.11677255,75.87999725
26,SES_alpha=0.2,0,2023-02-02,79.11677255,73.38999939
27,SES_alpha=0.2,0,2023-02-03,79.11677255,74.11000061
28,SES_alpha=0.2,0,2023-02-06,79.11677255,77.13999939
29,SES_alpha=0.2,0,2023-02-07,79.11677255,78.47000122
30,SES_alpha=0.2,0,2023-02-08,79.11677255,78.05999756
31,SES_alpha=0.2,0,2023-02-09,79.11677255,79.72000122
32,SES_alpha=0.2,0,2023-02-10,79.11677255,80.13999939
33,SES_alpha=0.2,0,2023-02-13,79.11677255,79.05999756
34,SES_alpha=0.2,0,2023-02-14,79.11677255,78.58999634
35,SES_alpha=0.2,0,2023-02-15,79.11677255,78.48999786
36,SES_alpha=0.2,0,2023-02-16,79.11677255,76.33999634
37,SES_alpha=0.2,0,2023-02-17,79.11677255,76.16000366
38,SES_alpha=0.2,0,2023-02-21,79.11677255,73.94999695
39,SES_alpha=0.2,0,2023-02-22,79.11677255,75.38999939
40,SES_alpha=0.2,0,2023-02-23,79.11677255,76.31999969
41,SES_alpha=0.2,0,2023-02-24,79.11677255,75.68000031
42,SES_alpha=0.2,0,2023-02-27,79.11677255,77.05000305
43,SES_alpha=0.2,0,2023-02-28,79.11677255,77.69000244
44,SES_alpha=0.2,0,2023-03-01,79.11677255,78.16000366
45,SES_alpha=0.2,0,2023-03-02,79.11677255,79.68000031
46,SES_alpha=0.2,0,2023-03-03,79.11677255,80.45999908
47,SES_alpha=0.2,0,2023-03-06,79.11677255,77.58000183
48,SES_alpha=0.2,0,2023-03-07,79.11677255,76.66000366
49,SES_alpha=0.2,0,2023-03-08,79.11677255,75.72000122
0,SES_alpha=0.6,0,2022-12-23,78.69432104,79.52999878
1,SES_alpha=0.6,0,2022-12-27,78.69432104,78.95999908
2,SES_alpha=0.6,0,2022-12-28,78.69432104,78.40000153
3,SES_alpha=0.6,0,2022-12-29,78.69432104,80.26000214
4,SES_alpha=0.6,0,2022-12-30,78.69432104,76.93000031
5,SES_alpha=0.6,0,2023-01-03,78.69432104,72.83999634
6,SES_alpha=0.6,0,2023-01-04,78.69432104,73.66999817
7,SES_alpha=0.6,0,2023-01-05,78.69432104,73.76999664
8,SES_alpha=0.6,0,2023-01-06,78.69432104,74.62999725
9,SES_alpha=0.6,0,2023-01-09,78.69432104,75.12000275
10,SES_alpha=0.6,0,2023-01-10,78.69432104,77.41000366
11,SES_alpha=0.6,0,2023-01-11,78.69432104,78.38999939
12,SES_alpha=0.6,0,2023-01-12,78.69432104,79.86000061
13,SES_alpha=0.6,0,2023-01-13,78.69432104,80.18000031
14,SES_alpha=0.6,0,2023-01-17,78.69432104,79.48000336
15,SES_alpha=0.6,0,2023-01-18,78.69432104,80.33000183
16,SES_alpha=0.6,0,2023-01-19,78.69432104,81.30999756
17,SES_alpha=0.6,0,2023-01-20,78.69432104,81.62000275
18,SES_alpha=0.6,0,2023-01-23,78.69432104,80.12999725
19,SES_alpha=0.6,0,2023-01-24,78.69432104,80.15000153
20,SES_alpha=0.6,0,2023-01-25,78.69432104,81.01000214
21,SES_alpha=0.6,0,2023-01-26,78.69432104,79.68000031
22,SES_alpha=0.6,0,2023-01-27,78.69432104,77.90000153
23,SES_alpha=0.6,0,2023-01-30,78.69432104,78.87000275
24,SES_alpha=0.6,0,2023-01-31,78.69432104,76.41000366
25,SES_alpha=0.6,0,2023-02-01,78.69432104,75.87999725
26,SES_alpha=0.6,0,2023-02-02,78.69432104,73.38999939
27,SES_alpha=0.6,0,2023-02-03,78.69432104,74.11000061
28,SES_alpha=0.6,0,2023-02-06,78.69432104,77.13999939
29,SES_alpha=0.6,0,2023-02-07,78.69432104,78.47000122
30,SES_alpha=0.6,0,2023-02-08,78.69432104,78.05999756
31,SES_alpha=0.6,0,2023-02-09,78.69432104,79.72000122
32,SES_alpha=0.6,0,2023-02-10,78.69432104,80.13999939
33,SES_alpha=0.6,0,2023-02-13,78.69432104,79.05999756
34,SES_alpha=0.6,0,2023-02-14,78.69432104,78.58999634
35,SES_alpha=0.6,0,2023-02-15,78.69432104,78.48999786
36,SES_alpha=0.6,0,2023-02-16,78.69432104,76.33999634
37,SES_alpha=0.6,0,2023-02-17,78.69432104,76.16000366
